일시,요일,최저기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),평균 전운량(1/10),평균 지면온도(°C),구장,홈,방문,관중수
2025년7월26일,토요일,26.70,32.60,0.00,68.88,24.88,2.21,31.91,창원,NC,키움,10690.00
2025년7월27일,일요일,27.30,32.70,0.00,65.21,29.12,0.62,37.04,사직,롯데,KIA,22669.00
2025년7월27일,일요일,28.30,37.60,0.00,61.12,28.42,0.71,37.69,잠실,두산,LG,20780.00
2025년7월27일,일요일,26.60,35.60,0.00,61.67,27.33,1.04,36.33,대전,한화,SSG,17000.00
2025년7월27일,일요일,27.50,35.70,0.00,65.88,28.27,0.38,36.68,수원,KT,삼성,18700.00
2025년7월27일,일요일,26.30,32.00,0.00,65.92,28.43,1.12,32.78,창원,NC,키움,8115.00
2025년7월29일,화요일,27.60,36.30,0.00,64.21,20.41,2.71,35.86,잠실,LG,KT,17294.00
2025년7월29일,화요일,26.30,32.80,0.00,67.67,29.13,0.62,35.60,사직,롯데,NC,22669.00
2025년7월29일,화요일,24.90,34.80,0.00,70.83,27.99,2.29,31.72,광주,KIA,두산,14329.00
2025년7월29일,화요일,25.80,36.50,0.00,62.67,0.00,1.17,36.95,대전,한화,삼성,17000.00
2025년7월29일,화요일,26.50,33.80,0.00,71.96,27.23,1.38,32.72,문학,SSG,키움,10177.00
2025년7월30일,수요일,28.30,35.80,0.00,62.88,19.51,7.33,35.55,잠실,LG,KT,17782.00
2025년7월30일,수요일,26.20,32.10,0.00,66.33,28.62,2.33,35.41,사직,롯데,NC,22669.00
2025년7월30일,수요일,24.70,33.70,0.00,67.75,25.06,5.38,31.08,광주,KIA,두산,15391.00
2025년7월30일,수요일,26.20,35.40,0.00,60.38,0.00,4.88,37.57,대전,한화,삼성,17000.00
2025년7월30일,수요일,26.20,33.30,0.00,75.62,18.49,8.25,31.65,문학,SSG,키움,10514.00
2025년7월31일,목요일,29.40,34.00,0.00,61.92,13.17,9.04,32.89,잠실,LG,KT,17630.00
2025년7월31일,목요일,26.80,32.60,0.00,71.17,28.75,1.38,37.47,사직,롯데,NC,22669.00
2025년7월31일,목요일,26.10,34.00,0.00,65.29,24.23,5.71,32.35,광주,KIA,두산,15584.00
2025년7월31일,목요일,26.50,33.80,0.00,62.50,20.88,7.38,35.35,대전,한화,삼성,17000.00
2025년7월31일,목요일,28.30,31.90,0.00,71.21,16.00,9.04,31.28,문학,SSG,키움,10917.00
2025년8월1일,금요일,25.10,34.00,0.00,66.42,23.67,1.83,33.56,광주,KIA,한화,20500.00
2025년8월1일,금요일,24.70,34.20,0.00,76.71,26.95,0.54,34.80,창원,NC,KT,7590.00
2025년8월1일,금요일,23.70,36.80,0.00,59.58,25.57,0.96,39.18,대구,삼성,LG,24000.00
2025년8월1일,금요일,27.80,34.60,0.00,66.29,16.09,8.29,34.48,고척,키움,롯데,16000.00
2025년8월1일,금요일,27.80,34.60,0.00,66.29,16.09,8.29,34.48,잠실,두산,SSG,15073.00
2025년8월2일,토요일,25.60,34.80,0.00,79.96,25.39,4.38,36.44,창원,NC,KT,9940.00
2025년8월2일,토요일,25.30,36.80,0.00,62.88,22.86,3.75,39.29,대구,삼성,LG,24000.00
2025년8월2일,토요일,27.40,36.20,0.00,63.71,20.88,6.00,35.65,고척,키움,롯데,16000.00
2025년8월2일,토요일,27.40,36.20,0.00,63.71,20.88,6.00,35.65,잠실,두산,SSG,17278.00
2025년8월3일,일요일,26.60,31.60,22.30,81.17,13.48,8.71,32.76,창원,NC,KT,7561.00
2025년8월3일,일요일,24.40,32.40,22.50,72.54,11.22,9.46,34.41,대구,삼성,LG,24000.00
2025년8월3일,일요일,25.40,32.40,0.10,66.42,8.08,8.62,29.75,고척,키움,롯데,16000.00
2025년8월3일,일요일,25.40,32.40,0.10,66.42,8.08,8.62,29.75,잠실,두산,SSG,14422.00
2025년8월5일,화요일,26.80,30.50,5.10,84.12,12.49,8.04,29.01,사직,롯데,KIA,22669.00
2025년8월5일,화요일,24.90,33.70,0.00,72.08,24.02,4.88,31.19,대전,한화,KT,16783.00
2025년8월5일,화요일,25.40,33.40,0.00,68.17,23.11,4.12,33.34,잠실,LG,두산,20239.00
2025년8월5일,화요일,24.80,30.20,0.00,81.54,25.72,4.46,31.24,문학,SSG,삼성,13850.00
2025년8월5일,화요일,27.30,30.30,7.80,87.58,11.84,7.12,30.24,창원,NC,키움,6661.00
2025년8월6일,수요일,27.60,30.50,2.40,81.88,11.22,8.12,28.30,사직,롯데,KIA,20944.00
2025년8월6일,수요일,26.80,30.50,1.90,82.75,8.83,8.67,29.08,대전,한화,KT,13919.00
2025년8월6일,수요일,25.80,29.30,22.00,87.17,5.57,8.21,26.84,잠실,LG,두산,20427.00
2025년8월6일,수요일,25.10,28.30,7.30,92.75,7.81,8.38,28.12,문학,SSG,삼성,12003.00
2025년8월6일,수요일,27.40,31.20,2.00,83.79,11.95,8.50,29.99,창원,NC,키움,5776.00
2025년8월7일,목요일,27.10,33.40,0.00,72.67,22.84,7.67,30.19,사직,롯데,KIA,22104.00
2025년8월7일,목요일,24.30,31.50,0.00,75.29,18.38,5.88,29.46,대전,한화,KT,17000.00
2025년8월7일,목요일,25.50,32.00,0.00,72.38,27.18,4.33,29.88,잠실,LG,두산,21392.00
2025년8월7일,목요일,25.30,30.40,0.00,81.62,27.36,3.88,30.15,문학,SSG,삼성,15174.00
2025년8월7일,목요일,26.40,32.90,0.00,71.25,21.20,7.21,31.29,창원,NC,키움,5893.00
2025년8월8일,금요일,24.00,30.10,6.30,75.08,8.76,6.58,26.11,잠실,LG,한화,23750.00
2025년8월8일,금요일,23.70,30.80,0.00,73.00,17.80,7.33,29.45,창원,NC,KIA,12141.00
2025년8월8일,금요일,24.00,30.10,6.30,75.08,8.76,6.58,26.11,고척,키움,두산,12841.00
2025년8월8일,금요일,25.20,29.90,0.00,76.21,20.24,7.42,29.10,사직,롯데,SSG,20091.00
2025년8월8일,금요일,22.40,30.40,0.00,75.33,19.46,7.12,29.85,수원,KT,삼성,18700.00
2025년8월9일,토요일,23.50,26.40,3.50,81.54,5.37,8.17,24.98,잠실,LG,한화,23750.00
2025년8월9일,토요일,23.50,26.40,3.50,81.54,5.37,8.17,24.98,고척,키움,두산,16000.00
2025년8월9일,토요일,21.90,26.80,0.40,75.92,7.22,8.21,25.96,수원,KT,삼성,18700.00
2025년8월10일,일요일,21.00,33.10,0.00,69.83,27.22,1.96,27.91,잠실,LG,한화,23750.00
2025년8월10일,일요일,21.90,27.40,39.90,92.38,8.94,8.71,26.41,창원,NC,KIA,10773.00
2025년8월10일,일요일,21.00,33.10,0.00,69.83,27.22,1.96,27.91,고척,키움,두산,15111.00
2025년8월10일,일요일,22.10,25.90,39.40,87.33,7.84,9.08,25.16,사직,롯데,SSG,22062.00
2025년8월10일,일요일,20.20,32.10,0.00,73.17,26.28,2.50,32.46,수원,KT,삼성,18700.00
2025년8월12일,화요일,20.30,24.30,5.90,90.08,6.39,9.88,25.20,대구,삼성,KIA,22522.00
2025년8월12일,화요일,21.60,32.40,0.00,71.42,25.91,3.46,32.98,수원,KT,LG,14407.00
2025년8월12일,화요일,20.50,28.20,0.00,83.38,13.35,8.12,26.52,대전,한화,롯데,17000.00
2025년8월12일,화요일,23.30,34.00,0.00,64.46,26.60,3.29,29.11,잠실,두산,NC,11590.00
2025년8월12일,화요일,22.60,32.50,0.00,70.21,25.91,2.88,30.11,문학,SSG,키움,10091.00
2025년8월13일,수요일,23.30,31.80,0.00,79.25,15.37,8.54,29.81,대구,삼성,KIA,24000.00
2025년8월13일,수요일,23.40,31.30,5.60,85.62,12.90,9.08,28.08,대전,한화,롯데,17000.00
2025년8월14일,목요일,24.20,34.90,0.00,68.67,21.59,4.62,31.45,대구,삼성,KIA,24000.00
2025년8월14일,목요일,25.80,31.30,0.00,74.29,20.19,5.50,29.13,대전,한화,롯데,17000.00
2025년8월14일,목요일,24.30,26.90,47.80,91.54,6.29,8.96,25.11,잠실,두산,NC,10938.00
2025년8월14일,목요일,23.80,25.30,32.40,98.67,7.31,9.21,26.21,문학,SSG,키움,9461.00
2025년8월15일,금요일,25.60,34.40,0.00,78.46,24.53,0.83,31.71,창원,NC,한화,17983.00
2025년8월15일,금요일,24.40,30.90,0.00,83.96,14.89,5.21,27.05,잠실,두산,KIA,23750.00
2025년8월15일,금요일,24.40,30.90,0.00,83.96,14.89,5.21,27.05,고척,키움,KT,11585.00
2025년8월15일,금요일,23.80,28.30,60.70,96.42,12.70,5.71,27.13,문학,SSG,LG,23000.00
2025년8월15일,금요일,26.80,33.20,0.00,73.50,26.37,0.71,31.27,사직,롯데,삼성,22669.00
2025년8월16일,토요일,25.50,33.50,0.00,79.50,26.19,0.83,32.06,창원,NC,한화,17983.00
2025년8월16일,토요일,25.60,31.70,0.00,77.21,19.22,4.83,27.90,잠실,두산,KIA,23750.00
2025년8월16일,토요일,25.60,31.70,0.00,77.21,19.22,4.83,27.90,고척,키움,KT,10163.00
2025년8월16일,토요일,25.40,29.50,0.00,90.33,23.80,4.67,29.54,문학,SSG,LG,23000.00
2025년8월16일,토요일,26.50,32.00,0.00,73.08,26.91,0.33,32.86,사직,롯데,삼성,22669.00
2025년8월17일,일요일,24.40,34.20,0.00,76.33,25.90,1.62,31.88,창원,NC,한화,12179.00
2025년8월17일,일요일,26.10,31.90,0.00,76.04,16.43,7.88,28.07,잠실,두산,KIA,23750.00
2025년8월17일,일요일,26.10,31.90,0.00,76.04,16.43,7.88,28.07,고척,키움,KT,8838.00
2025년8월17일,일요일,25.50,30.20,0.00,88.38,18.05,7.92,29.02,문학,SSG,LG,23000.00
2025년8월17일,일요일,26.50,33.40,0.00,72.96,27.49,0.96,33.63,사직,롯데,삼성,22669.00
2025년8월19일,화요일,26.90,32.10,0.20,76.21,19.48,6.21,28.83,잠실,LG,롯데,23750.00
2025년8월19일,화요일,25.80,32.90,0.00,72.29,21.80,4.33,32.97,대전,한화,두산,16580.00
2025년8월19일,화요일,26.20,32.00,3.90,79.17,18.23,5.71,30.31,수원,KT,SSG,8853.00
2025년8월19일,화요일,25.40,32.80,0.00,77.46,25.07,3.29,35.20,창원,NC,삼성,8343.00
2025년8월19일,화요일,25.90,32.90,0.00,75.42,22.11,4.17,30.78,광주,KIA,키움,11023.00
2025년8월20일,수요일,27.00,32.70,0.00,74.42,18.14,7.38,29.68,잠실,LG,롯데,23750.00
2025년8월20일,수요일,25.40,34.00,0.00,70.83,23.70,3.58,34.79,대전,한화,두산,16054.00
2025년8월20일,수요일,25.30,32.10,0.00,78.17,20.61,6.08,30.82,수원,KT,SSG,9062.00
2025년8월20일,수요일,24.90,32.50,0.00,79.67,24.84,1.21,35.18,창원,NC,삼성,9430.00
2025년8월20일,수요일,25.40,33.30,0.00,75.21,22.85,2.75,33.78,광주,KIA,키움,10503.00
2025년8월21일,목요일,27.40,34.20,0.00,71.29,21.66,5.88,31.26,잠실,LG,롯데,23750.00
2025년8월21일,목요일,26.00,34.80,0.00,70.21,22.13,5.00,35.14,대전,한화,두산,16369.00
2025년8월21일,목요일,25.50,33.20,0.00,74.92,22.84,5.38,33.74,수원,KT,SSG,9912.00
2025년8월21일,목요일,25.10,33.50,0.00,76.38,25.06,1.88,35.98,창원,NC,삼성,9832.00
2025년8월21일,목요일,24.90,33.90,0.00,73.29,24.10,4.29,36.04,광주,KIA,키움,10061.00
2025년8월22일,금요일,26.30,33.40,0.00,70.29,22.41,2.54,31.40,잠실,두산,KT,16397.00
2025년8월22일,금요일,26.00,33.30,0.00,72.33,22.55,3.75,35.93,광주,KIA,LG,14633.00
2025년8월22일,금요일,26.00,34.10,0.00,79.00,22.28,3.88,36.51,창원,NC,롯데,17983.00
2025년8월22일,금요일,25.90,34.20,0.00,71.00,19.97,4.25,34.70,대전,한화,SSG,16446.00
2025년8월22일,금요일,25.20,36.00,0.00,68.17,19.62,4.29,35.14,대구,삼성,키움,24000.00
2025년8월23일,토요일,27.40,31.80,0.00,75.54,11.71,3.88,30.25,잠실,두산,KT,21834.00
2025년8월23일,토요일,25.00,34.10,0.00,73.33,23.59,3.50,36.32,광주,KIA,LG,20500.00
2025년8월23일,토요일,25.80,34.40,0.00,77.96,24.67,0.83,37.44,창원,NC,롯데,17983.00
2025년8월23일,토요일,24.10,33.70,0.00,73.08,20.14,3.12,33.97,대전,한화,SSG,17000.00
2025년8월23일,토요일,25.40,36.90,0.00,60.58,25.23,1.17,36.48,대구,삼성,키움,24000.00
2025년8월24일,일요일,26.90,34.50,0.00,69.75,18.39,2.88,31.33,잠실,두산,KT,17905.00
2025년8월24일,일요일,25.40,34.00,0.00,76.00,21.35,3.12,35.54,광주,KIA,LG,15128.00
2025년8월24일,일요일,25.40,34.00,0.00,79.62,22.77,2.62,36.50,창원,NC,롯데,17983.00
2025년8월24일,일요일,27.00,35.50,0.00,65.62,24.06,3.12,36.40,대전,한화,SSG,17000.00
2025년8월24일,일요일,26.00,35.60,0.00,63.25,15.91,2.46,35.28,대구,삼성,키움,24000.00
2025년8월26일,화요일,25.50,31.30,5.40,81.04,15.00,6.96,28.19,고척,키움,한화,16000.00
2025년8월26일,화요일,25.50,30.40,10.00,87.62,18.99,6.92,29.04,문학,SSG,KIA,17488.00
2025년8월26일,화요일,26.80,31.60,0.00,75.46,23.42,3.25,35.12,사직,롯데,KT,16116.00
2025년8월26일,화요일,26.00,33.30,0.00,78.29,20.80,3.88,35.96,창원,NC,LG,6496.00
2025년8월26일,화요일,25.50,31.30,5.40,81.04,15.00,6.96,28.19,잠실,두산,삼성,20491.00
2025년8월27일,수요일,23.60,30.60,0.00,74.62,9.76,5.83,26.19,고척,키움,한화,16000.00
2025년8월27일,수요일,23.90,29.90,0.00,77.92,20.19,4.62,27.95,문학,SSG,KIA,17688.00
2025년8월27일,수요일,26.60,32.50,0.00,72.29,22.36,4.21,34.79,사직,롯데,KT,16826.00
2025년8월27일,수요일,25.30,32.10,0.00,74.88,20.70,3.58,35.41,창원,NC,LG,8337.00
2025년8월27일,수요일,23.60,30.60,0.00,74.62,9.76,5.83,26.19,잠실,두산,삼성,21198.00
2025년8월28일,목요일,24.80,30.90,0.00,72.21,14.35,8.21,27.41,고척,키움,한화,16000.00
2025년8월28일,목요일,24.60,30.20,0.00,77.96,17.79,8.08,29.05,문학,SSG,KIA,17833.00
2025년8월28일,목요일,25.60,32.00,0.00,75.00,20.39,5.62,33.66,사직,롯데,KT,17273.00
2025년8월28일,목요일,24.80,31.70,0.00,76.92,19.83,4.71,33.51,창원,NC,LG,9528.00
2025년8월28일,목요일,24.80,30.90,0.00,72.21,14.35,8.21,27.41,잠실,두산,삼성,23126.00
2025년8월29일,금요일,25.90,31.60,0.00,80.62,16.35,6.21,30.00,수원,KT,KIA,18700.00
2025년8월29일,금요일,26.60,30.60,2.30,89.38,18.10,7.17,30.61,문학,SSG,NC,11509.00
2025년8월29일,금요일,26.10,32.90,0.00,72.67,25.26,2.25,35.37,사직,롯데,두산,19473.00
2025년8월29일,금요일,26.00,33.10,0.00,74.12,21.97,4.62,30.50,대전,한화,삼성,17000.00
2025년8월29일,금요일,27.30,32.70,26.50,80.75,17.80,7.46,29.02,잠실,LG,키움,22231.00
2025년8월30일,토요일,25.90,31.40,0.90,80.54,17.36,5.38,30.76,수원,KT,KIA,18700.00
2025년8월30일,토요일,26.20,31.20,0.80,87.67,19.97,5.50,29.73,문학,SSG,NC,20449.00
2025년8월30일,토요일,26.90,33.00,0.00,71.38,25.31,2.67,36.00,사직,롯데,두산,22669.00
2025년8월30일,토요일,26.00,33.70,0.00,72.58,19.09,3.29,30.75,대전,한화,삼성,17000.00
2025년8월30일,토요일,25.90,31.70,29.60,81.58,16.69,5.92,28.26,잠실,LG,키움,23750.00
2025년8월31일,일요일,24.20,31.50,1.50,80.88,16.12,5.25,29.50,수원,KT,KIA,18700.00
2025년8월31일,일요일,26.10,30.50,0.00,82.46,17.64,5.21,29.30,문학,SSG,NC,13129.00
2025년8월31일,일요일,26.80,31.50,0.90,78.54,11.44,7.29,29.96,사직,롯데,두산,20350.00
2025년8월31일,일요일,25.10,33.10,0.00,77.33,17.34,5.92,30.15,대전,한화,삼성,17000.00
2025년8월31일,일요일,25.10,31.50,0.00,76.42,15.74,4.83,27.85,잠실,LG,키움,22503.00
2025년9월2일,화요일,21.90,30.30,0.50,79.21,14.83,6.92,28.07,대전,한화,KIA,16730.00
2025년9월2일,화요일,22.00,30.50,0.00,76.12,20.32,3.25,26.24,잠실,LG,롯데,23750.00
2025년9월2일,화요일,21.50,30.50,0.00,76.17,20.45,4.54,28.37,수원,KT,NC,6710.00
2025년9월2일,화요일,21.50,29.30,0.00,80.88,22.14,2.29,27.45,문학,SSG,키움,11112.00
2025년9월3일,수요일,21.30,31.10,0.00,73.67,21.64,4.83,28.98,수원,KT,롯데,14910.00
2025년9월3일,수요일,20.60,32.20,8.70,78.33,19.69,4.29,27.83,대전,한화,NC,17000.00
2025년9월3일,수요일,22.10,31.40,0.00,79.79,16.28,3.71,28.78,광주,KIA,SSG,14468.00
2025년9월3일,수요일,23.20,31.80,0.00,71.75,21.25,4.21,30.33,대구,삼성,키움,22446.00
2025년9월4일,목요일,23.30,28.90,5.30,80.42,12.07,7.67,27.66,수원,KT,LG,12424.00
2025년9월4일,목요일,24.30,33.00,0.00,77.71,17.74,4.08,29.70,창원,NC,두산,5335.00
2025년9월5일,금요일,24.20,31.70,0.00,73.58,20.28,3.83,28.70,문학,SSG,롯데,21529.00
2025년9월5일,금요일,24.80,31.50,0.00,76.92,19.98,2.67,29.73,창원,NC,두산,6590.00
2025년9월5일,금요일,23.50,33.60,12.60,70.92,20.92,6.33,31.87,대구,삼성,키움,24000.00
2025년9월6일,토요일,23.00,33.60,0.00,71.04,21.12,4.00,29.99,대구,삼성,한화,24000.00
2025년9월6일,토요일,24.00,31.70,0.00,83.04,16.76,3.38,29.61,창원,NC,KIA,15040.00
2025년9월7일,일요일,24.80,28.90,5.50,82.54,5.48,9.17,27.34,대구,삼성,한화,24000.00
2025년9월7일,일요일,25.00,32.30,1.80,85.00,13.28,7.71,29.65,창원,NC,KIA,11095.00
2025년9월7일,일요일,22.70,28.10,0.50,78.71,12.58,7.88,26.05,잠실,LG,SSG,23750.00
2025년9월9일,화요일,21.80,26.20,2.20,78.83,6.92,9.58,25.70,사직,롯데,한화,18109.00
2025년9월9일,화요일,21.90,26.80,0.00,71.29,9.73,7.96,23.96,고척,키움,LG,14773.00
2025년9월9일,화요일,20.50,26.70,0.30,78.75,10.15,7.92,24.83,수원,KT,두산,12252.00
2025년9월10일,수요일,22.70,29.40,0.00,72.88,11.88,6.96,27.42,사직,롯데,한화,22011.00
2025년9월10일,수요일,18.50,31.20,0.00,62.46,24.56,0.00,24.52,잠실,두산,LG,17856.00
2025년9월10일,수요일,21.20,26.80,0.00,83.17,13.60,7.42,26.50,창원,NC,SSG,4514.00
2025년9월10일,수요일,19.90,28.80,5.10,83.42,20.49,5.46,27.20,광주,KIA,삼성,9793.00
2025년9월11일,목요일,19.90,31.60,0.00,57.79,24.11,1.79,25.00,잠실,LG,KT,20722.00
2025년9월11일,목요일,20.70,30.80,0.00,75.83,19.38,3.92,27.34,광주,KIA,롯데,9614.00
2025년9월11일,목요일,19.90,31.60,0.00,57.79,24.11,1.79,25.00,고척,키움,NC,7035.00
2025년9월11일,목요일,18.30,28.00,0.00,75.38,18.31,3.54,24.38,대구,삼성,SSG,24000.00
2025년9월12일,금요일,22.40,26.50,0.10,80.08,7.21,9.42,25.81,광주,KIA,두산,9617.00
2025년9월13일,토요일,20.40,27.40,65.70,81.79,0.60,9.08,23.48,잠실,LG,KIA,23750.00
2025년9월13일,토요일,22.10,31.50,10.00,84.12,9.58,9.38,25.79,대구,삼성,KT,24000.00
2025년9월13일,토요일,24.20,30.10,6.30,89.42,8.13,9.00,27.56,창원,NC,두산,12658.00
2025년9월13일,토요일,23.40,29.10,28.70,86.04,8.04,9.29,27.03,사직,롯데,SSG,22669.00
2025년9월13일,토요일,21.70,29.90,20.40,83.83,14.59,8.38,26.32,대전,한화,키움,17000.00
2025년9월14일,일요일,21.50,29.20,0.00,71.46,16.74,6.21,24.45,잠실,LG,KIA,23750.00
2025년9월14일,일요일,20.60,28.30,1.70,78.21,15.34,9.21,26.03,대구,삼성,KT,24000.00
2025년9월14일,일요일,23.70,28.70,0.00,82.88,17.76,7.12,28.73,창원,NC,두산,11711.00
2025년9월14일,일요일,22.70,29.10,0.00,78.17,12.64,8.58,26.48,대전,한화,키움,17000.00
2025년9월15일,월요일,21.70,29.40,0.00,80.88,13.39,7.92,26.55,대전,한화,키움,17000.00
2025년9월16일,화요일,23.30,31.40,0.30,82.21,18.88,4.29,29.03,광주,KIA,한화,9197.00
2025년9월16일,화요일,21.00,29.00,35.00,88.92,7.65,7.00,24.87,수원,KT,LG,11481.00
2025년9월16일,화요일,23.00,33.80,0.00,74.92,19.28,4.25,28.48,대구,삼성,롯데,24000.00
2025년9월16일,화요일,23.70,32.30,0.00,84.12,18.62,2.25,29.40,창원,NC,SSG,5145.00
2025년9월16일,화요일,22.20,26.70,17.50,85.71,5.11,6.88,23.30,잠실,두산,키움,12716.00
2025년9월17일,수요일,23.30,30.20,6.90,85.46,10.04,8.38,27.71,광주,KIA,한화,6782.00
2025년9월17일,수요일,23.70,32.70,7.80,85.83,15.82,5.12,29.27,창원,NC,SSG,5083.00
2025년9월17일,수요일,21.50,23.90,52.70,91.92,3.54,8.21,23.02,잠실,두산,키움,10037.00
2025년9월18일,목요일,21.50,27.30,0.00,77.46,13.67,8.00,26.72,광주,KIA,한화,10841.00
2025년9월18일,목요일,19.60,25.20,0.00,78.00,15.17,6.67,24.14,수원,KT,LG,7016.00
2025년9월18일,목요일,19.60,25.20,0.00,78.00,15.17,6.67,24.14,수원,KT,LG,14875.00
2025년9월18일,목요일,21.40,25.70,0.00,77.46,7.43,8.04,25.11,창원,NC,삼성,12039.00
2025년9월18일,목요일,19.60,25.80,0.00,75.83,17.27,6.12,22.68,잠실,두산,키움,13498.00
2025년9월19일,금요일,19.90,25.80,0.00,69.83,13.49,7.79,24.78,창원,NC,롯데,17983.00
2025년9월20일,토요일,17.20,23.10,75.70,84.83,9.67,7.92,22.02,수원,KT,한화,18700.00
2025년9월20일,토요일,19.90,24.70,9.30,80.67,13.79,7.00,25.48,광주,KIA,NC,17739.00
2025년9월20일,토요일,17.40,22.90,34.60,90.42,13.26,7.96,22.85,문학,SSG,두산,23000.00
2025년9월20일,토요일,17.50,23.40,39.90,86.38,8.41,8.75,20.60,잠실,LG,삼성,23750.00
2025년9월20일,토요일,23.00,29.30,7.20,75.21,12.69,7.12,25.51,사직,롯데,키움,22669.00
2025년9월21일,일요일,17.90,27.50,0.00,74.25,20.92,5.12,25.10,광주,KIA,NC,13805.00
2025년9월21일,일요일,17.00,25.50,0.00,71.08,19.72,4.17,23.39,문학,SSG,두산,23000.00
2025년9월21일,일요일,16.70,26.00,0.00,68.58,20.56,4.21,24.05,수원,KT,삼성,18700.00
2025년9월22일,월요일,19.00,24.10,0.00,60.25,12.98,8.54,22.84,문학,SSG,두산,13067.00
2025년9월23일,화요일,20.10,26.50,0.00,54.67,15.48,8.96,23.50,문학,SSG,KIA,19974.00
2025년9월23일,화요일,18.10,24.90,0.00,65.25,18.77,7.71,25.70,울산,롯데,NC,9690.00
2025년9월23일,화요일,17.00,25.70,0.00,67.46,20.03,6.04,23.80,대구,삼성,두산,23950.00
2025년9월23일,화요일,19.40,24.80,0.00,55.46,13.93,8.50,22.43,수원,KT,키움,12632.00
2025년9월24일,수요일,20.40,23.50,35.20,79.42,2.84,8.75,20.78,고척,키움,KIA,16000.00
2025년9월24일,수요일,21.40,26.90,4.80,82.96,7.25,8.46,24.94,창원,NC,LG,10764.00
2025년9월24일,수요일,20.70,27.70,0.00,73.88,9.08,9.46,25.22,대구,삼성,롯데,23940.00
2025년9월25일,목요일,20.70,26.00,0.30,80.79,13.81,6.42,22.43,잠실,두산,한화,23750.00
2025년9월25일,목요일,20.30,24.70,0.60,87.04,13.15,6.29,23.80,문학,SSG,KT,15279.00
2025년9월25일,목요일,22.30,25.30,2.60,93.00,4.90,8.96,24.50,울산,롯데,LG,9315.00
2025년9월25일,목요일,22.90,26.00,7.90,86.62,6.09,9.12,24.72,대구,삼성,키움,23089.00
2025년9월26일,금요일,18.30,25.40,0.00,82.75,19.78,2.79,23.55,문학,SSG,KT,19087.00
2025년9월26일,금요일,18.30,25.50,0.00,83.88,16.24,7.58,23.02,대전,한화,LG,17000.00
2025년9월26일,금요일,17.80,26.80,0.00,78.92,18.53,2.71,21.46,잠실,두산,NC,18418.00
2025년9월26일,금요일,22.60,28.70,0.00,73.04,19.77,6.25,27.81,사직,롯데,삼성,22669.00
2025년9월27일,토요일,17.90,28.70,0.00,78.71,16.86,6.17,23.62,대전,한화,LG,17000.00
2025년9월27일,토요일,21.00,27.20,0.00,76.12,12.75,8.83,25.97,광주,KIA,NC,14945.00
